latitude,longitude
49.6879537,19.1751191
43.1050757222631,-88.01090973106447
43.1219829868849,-88.00985931629826
43.06060032362976,-87.9822288166958
43.13911665243008,-88.00642135715921
43.09571316581027,-88.00574123879912
43.119197,-87.950757
43.04340257846785,-87.90893343060966
42.982393707409514,-87.93858666993657
43.054280399999996,-87.95278021959274
43.17759512008071,-88.01627779112198
43.10905887091715,-88.04135136733383
43.104428031583666,-88.01169441154455
43.0891001,-87.9171934
43.05405547534589,-87.95305568862307
26.673956,-80.128403
26.673956,-80.128403
43.03897997052314,-87.95061385074027
43.006555,-87.921607
43.06794515151515,-88.00884545454545
43.04125235,-87.91554229357638
43.115513,-88.0561485
42.986055336734694,-87.94807529591837
43.05375703133118,-87.94904958202169
43.0218694109648,-87.95186028468572
43.002493799999996,-87.92406289595583
43.107870346938775,-88.00317042857142
43.12269361454788,-87.94903085111719
43.07364703514282,-87.9366408254854
42.94977812603368,-87.92944841815886
43.01517449050899,-87.92787367644961
42.978421272727275,-87.948631
43.120510110738614,-88.01081014935228
43.11961091175447,-88.02384508017974
Nan,Nan
43.116147385722314,-87.93814388954364
43.091821,-88.019021
43.089744,-88.01010421428572
43.04037820408163,-87.954596
43.146434,-87.985393
43.05198235,-87.89222240353368
43.06854248973817,-88.00079349093077
43.055519389411494,-87.97459744740907
43.0218425,-87.9554275
43.077143,-87.947365
43.10816105263158,-87.96161226315789
43.08301570695471,-87.9457712618811
43.10657871422768,-87.98739916431846
43.10710956776961,-88.01864371718267
43.095213307394644,-87.95851289854258
43.026201,-87.912711
43.17255123076923,-87.99776061538462
43.10837836889848,-87.96424781943604
43.03650599532172,-87.95390212838026
42.98727356149566,-87.92870264042361
43.02121154308155,-87.93847079641228
43.09640275510204,-87.92920546938777
43.06869772917656,-87.9810914393347
42.9985907,-87.93021770410218
43.06581234545148,-87.90396946536444
43.081745992874296,-87.96985155808126
43.04985972596726,-87.93056101847678
43.071150244186015,-87.92790571162412
43.0384047,-87.91399543884737
43.14171969091844,-87.959427
Nan,Nan
42.9936336,-87.9129943
43.0871724,-87.9054017
42.981600656565654,-87.94859285858585
43.108375,-87.96355131909772
43.110045,-87.994759
43.1267357460398,-88.00115922278601
43.0831424389091,-87.98722879589558
43.09242707322336,-87.997124091105
43.092882,-87.94614
Nan,Nan
43.0534174,-87.892669
43.10837275609756,-87.9631112195122
43.096579138000386,-87.97446618601924
43.121904756975326,-87.96450699663143
43.13533769314673,-88.00007018659045
42.997711655677364,-87.89693158488153
43.05531570528167,-87.93778520951669
43.04257925,-87.92795298127962
43.13402743419496,-87.97846718111846
43.09626523020733,-87.97953850279802
43.059693428759566,-87.9600295834052
43.17930978735468,-88.03152988671073
Nan,Nan
43.056192499999995,-87.9049172469215
43.07469030769231,-87.9099413076923
53.5879577,8.1453156
43.08800934953763,-87.93985539463718
43.037428,-87.94944844937487
43.146834999999996,-88.00520332653062
43.00359831843936,-87.93344994726243
42.99915007012917,-87.89959581048467
43.063169306171574,-87.90669278138915
42.97668081566366,-88.02163441758056
43.174229980660726,-88.0072303057842
43.07371442207387,-87.94493647755343
43.10907245076105,-87.99141516975796
43.01836482573124,-87.95628877675827
Nan,Nan
43.066907421527745,-87.95851073645234
43.108268,-87.99931
43.10153686854543,-87.94806111519163
43.04344014367711,-87.9244828030646
42.96731646659718,-87.915641
43.07475438775511,-87.95602563265305
43.17753660419474,-88.02246208337084
42.993764,-87.92040395977307
43.06812,-87.992253
43.090096897959185,-87.99984542857142
43.08676590149003,-87.92850861723738
43.022245201927575,-87.91299650669121
43.11599480148159,-87.98231740162055
43.037812213687936,-87.97420848389334
43.068530378200634,-87.92391777131095
43.07417646815499,-88.00613943972915
43.14147102985817,-87.95640748773978
43.0519122,-87.8963218
43.158640340781254,-87.98578875034482
43.115916,-88.015464
43.01559524100012,-87.94099053240036
43.12579066139706,-87.99080506074499
43.01791573642798,-87.93669925143435
43.0871724,-87.9054017
43.0389254,-87.9115365
43.10471533294568,-87.96941869048474
43.0891001,-87.9171934
43.04682737373737,-87.9714834949495
43.186281276001836,-88.0029280575114
43.182457,-88.004618
Nan,Nan
43.110183,-88.022858
43.1840651,-88.0053752
43.122006613718725,-88.0281866558862
43.06781037393136,-87.9321863142789
43.010483,-87.949394
Nan,Nan
42.9597094,-87.91480211051488
43.0660036,-87.9327478
43.017126,-87.92144095918367
42.981935677966106,-87.91771899999999
43.089740002789355,-87.95007199999222
43.132922354160826,-88.02558816592283
43.061654907629084,-87.9387108228813
43.00440159183674,-87.93832171428572
43.0719111475504,-87.96882820720225
43.07570110145137,-87.97980916306999
43.105572891247064,-87.97999195781951
43.15910042377777,-87.97869780886397
43.071643,-87.957526
41.4435256,-96.5526862
43.017993,-87.92432697959184
42.99664740951363,-87.92385069740577
43.117158493909294,-88.01544122678492
43.07842213178194,-87.94711537869703
43.12112476409427,-87.9888953263707
43.07833699545397,-87.91122826354277
43.118230627217784,-87.98251687943318
42.9879293,-87.9227525
42.999083,-87.922375
43.0716488,-87.9446571
43.08251830222958,-87.98017699958872
Nan,Nan
43.019166,-87.91108
43.07538474713363,-88.00154291205081
43.1047022244898,-87.96190136734694
43.063142362838654,-87.96449213141054
26.673956,-80.128403
43.07238855029056,-87.93449482387085
43.027029140889034,-88.0281904222885
43.00440159183674,-87.93832171428572
43.023365616026034,-87.958776
43.12738847168516,-88.04888472617546
43.121576281062644,-87.98979690405895
43.02429266624393,-87.9193158252502
42.98112640257928,-88.00393474730238
43.05049773568792,-87.95136574343887
43.1007545,-88.0173167
43.177602367870826,-87.9947040199776
42.989566919999994,-87.96728594
43.1120669446146,-87.9952464583971
43.13463335,-88.01743634979047
43.021946856387025,-87.930422
43.021042,-87.923826
43.14289466666666,-87.957272
43.09048643012176,-88.01614537700934
43.00015756005446,-87.90639748975288
43.068530378200634,-87.92391777131095
43.000158853351486,-87.90605916325096
42.98530483224557,-88.02171323875456
43.08845391729677,-87.99955780235321
43.071568979366106,-87.90263426286299
43.03935015,-87.90495684785847
Nan,Nan
43.1205971245537,-88.02965518367306
43.089330299898464,-87.90625018842525
43.17933390217805,-88.03070857675444
Nan,Nan
43.06066590909091,-87.93255281818182
43.060706,-87.96908344953911
Nan,Nan
43.08974151815533,-87.93988027779488
43.11599480148159,-87.98231740162055
43.06401932412418,-87.91776298604401
43.08840666106343,-87.97515533978022
43.0529452,-87.9215714
43.08818281632653,-87.95157451020408
43.10479704040404,-87.98558282828283
43.10508195078141,-88.00688179358298
43.10477479591837,-87.99556548979591
43.06077017875248,-87.9835462193076
43.112115336486724,-87.95754914083167
43.021035,-87.932882
43.03635065,-87.91083147402047
43.07570401721953,-87.93192211503312
43.0871724,-87.9054017
43.068077,-87.974824
43.054867430865976,-87.96022279054588
43.04254435,-87.94730887202317
43.04934372986626,-87.94872159820135
43.095213307394644,-87.95851289854258
43.1136521645935,-88.00507762806198
43.081537895493284,-88.02373870994906
43.099595958380156,-87.97209972543959
43.020195,-87.914204
43.09952512259437,-87.94536056380142
43.10318816805996,-88.01455992310697
43.096855,-87.92825
43.0405877,-87.95051050000001
43.08402156191408,-87.94377191504624
43.11496526671484,-87.98132978026268
43.03382925,-87.98725057951589
43.08808066703117,-87.91608520369358
Nan,Nan
43.055883300000005,-87.91333233599609
43.12271615435821,-88.00717566811603
Nan,Nan
Nan,Nan
Nan,Nan
42.945859477818296,-87.94656090812082
43.075521365615955,-87.91586261706344
43.10537825388904,-87.977771377074
43.13518,-88.013258
42.97370932604179,-87.939006
43.12175838529016,-88.01575197293877
43.08938739888645,-87.99718657737951
43.15897057040413,-87.98884964154816
42.979145,-87.90744
43.0550152356258,-87.95020597160202
43.081690811528006,-87.95948367244154
42.98706329411858,-87.8954577547858
43.1122013353242,-87.99276304550365
43.010041,-87.925714
42.98706713674429,-87.88939923106302
43.052708529069854,-87.93574004215928
43.09118566922641,-87.98078978218024
43.12817302844252,-87.95984900007147
43.09784024959943,-88.00696396589048
43.084736,-87.942316
43.1803036,-88.01478827582724
43.0124845,-87.9143115
43.06805673071515,-87.97781749226647
43.049451306425034,-87.96357563538248
42.99872412173399,-87.92866639483475
43.07300942891178,-87.92301283637194
42.997728,-87.91907316329315
43.0201449,-87.9112285
43.07382614339883,-87.91704562923034
43.05791107750328,-87.94862746668342
43.17758560382566,-88.01732457917718
43.07111590680241,-87.95607829425232
43.09498546140399,-87.98929266666983
43.13464162508427,-87.97970475323989
43.0466486,-87.9221866
43.0325189,-87.9036433
45.7406295,9.377011
43.025130896150706,-87.91672453715309
43.068124,-87.989891
66.9504532,17.7252596
43.019782571224404,-87.9423564066846
43.120887067884624,-88.02942081858274
43.0424855,-87.93894535672115
43.12234426429938,-87.99735311762846
42.98890293877551,-87.87903075510205
43.03813125,-87.91362380235728
43.1058461358019,-87.93649484207214
43.12231792214291,-88.03458361189256
42.932852391283035,-87.91961488389033
43.0546893,-87.8926405
43.09297478735632,-87.97996891379312
43.1254963,-87.9547399
26.673956,-80.128403
43.05268412160358,-87.93305133585972
43.00416893686587,-87.935601829167
43.11602987142857,-88.0555806
43.0459729,-87.9576752
43.10671365306123,-87.95911291836735
43.045485850000006,-87.91220339044114
43.07336442507211,-87.87438552161773
43.04579139040778,-87.94681199814073
43.07829492435967,-87.87771745283494
43.09027751020408,-87.97653469387755
43.08614267102642,-87.97346675949278
43.069972225953755,-87.96344339802536
43.13617174644685,-88.03561617208793
43.012026078723586,-87.92958415565646
43.0652919922808,-87.97010275034879
43.07167440598795,-87.94103966377618
43.01423691666667,-87.94716858333334
43.01089950978819,-87.91869845729532
43.07409009820107,-87.87688220474274
43.05718250836424,-87.97044780016661
43.091380816456066,-87.94479059255397
43.081210031028974,-87.95759530700475
Nan,Nan
43.07101170219284,-87.97225865895581
43.1211313,-88.0365568
43.103226062619996,-87.95565245517422
43.00986974085575,-87.93794536830957
Nan,Nan
43.0431926,-87.9833104
50.2125636,17.0992639
43.0166650388075,-87.94212781634239
43.06492394774034,-87.96329568231394
43.136854242029905,-87.98563514687704
42.959221303030304,-87.93568418181817
43.092184,-88.005772
43.038780284776415,-87.94544281456758
43.059810994630844,-87.97457944315127
43.06039911325002,-87.91921706112687
43.0564646452488,-87.98518533090302
43.082966150000004,-87.93168199460072
43.072094428205126,-87.96114558461538
43.0384047,-87.91399543884737
43.0676068,-87.9109281
43.014268,-87.93835124518968
43.071341,-87.925252
43.08714122156526,-87.92972567964514
Nan,Nan
42.984191540778305,-87.91451462831353
43.0656667,-87.9022356
30.6940651,107.7740749
43.115824877332514,-87.97863860068017
10.1782506,105.6943521
43.05181085031526,-87.96146301475484
43.075606256489884,-87.94716966132123
42.99829808648345,-88.00139831460797
42.981935677966106,-87.91771899999999
43.049003038539226,-87.94012999063409
43.07986694015566,-87.94708755704794
43.093388318437896,-87.93947452784731
43.036216,-87.94520240818804
43.096707460334976,-88.03965870789402
43.114870930269966,-88.00973898763016
43.1173711,-87.9905225
43.09497379033562,-87.93806830822888
43.177602367870826,-87.9947040199776
43.01334785690668,-87.91693102746547
43.07412724005002,-87.94989794319729
43.01892503858619,-87.96064728511715
43.06893041559614,-87.96864294468877
30.2574912,-87.648046
43.09116639291281,-87.9652189421569
43.006606090022096,-87.95458087849734
10.0815531,105.8322859
43.0625569,-87.9572781
43.184075545540175,-88.0171044465199
43.09380349005096,-87.97216108162672
43.100238396491946,-87.97340734654556
43.07732769230769,-88.01870561538462
42.7056961,23.3757697
43.06434235487017,-87.94544340576363
42.996129050937604,-87.92872239892763
43.18226374412418,-88.03152116316642
42.98831746692077,-87.99052336455324
43.009315636945246,-87.9243234610213
Nan,Nan
43.142510816334756,-87.95641677551872
45.3462715,-121.6189368
42.98117173469388,-87.9472456734694
42.99201722551419,-87.95567057027253
43.122386373701985,-88.01780062535842
Nan,Nan
43.0985146928284,-87.98551134195624
43.07571544010033,-87.96878119155971
43.075446,-87.98977
43.00437223694335,-87.93456276080131
43.08817417695858,-87.92723538250979
43.09967917256255,-87.94183946586607
43.09773044636846,-87.93052363001767
43.087500022745026,-87.94109094189379
47.3807733,13.6959314
43.105073,-88.013757
43.126795,-87.989322
43.010964333333334,-87.93429733333333
42.932852391283035,-87.91961488389033
43.0891001,-87.9171934
43.11925182947444,-87.98447810511163
43.088352949457466,-87.94589028858205
43.04884185,-87.90520452637512
43.017124675935534,-87.92874847997774
39.630895,-78.0914803
43.060701900735545,-87.9602237755551
43.001819539030144,-87.93160483762902
43.0404201,-87.9096105
43.06517647115262,-87.90791493158558
43.13498527276932,-88.02531129125106
43.1227145,-88.041094
43.02396655696202,-87.95213481012658
43.07906753563234,-87.98068266126937
43.0703864126478,-87.9799133648504
43.01500217107451,-87.94492401785516
42.981935677966106,-87.91771899999999
42.9860182772077,-87.97777881926426
43.064750265983456,-87.93270467183993
42.98820841866903,-88.0058404690507
43.102602464646466,-87.99205107070708
43.022667,-87.941029
43.002756,-87.929719
43.07400220736851,-87.92659177028837
42.99857899092664,-87.90879148142012
43.00077036182,-87.93352187956918
43.0439694,-87.9137879
43.0593245,-87.886087
43.07783971623707,-87.93008143401725
43.09262887691714,-87.96541378536735
43.04396261079662,-87.91213448680446
43.07333895161255,-87.88652386542432
43.06735868178552,-87.96442624405
43.06466729707096,-87.97487276143355
42.99612639277934,-87.92849769214442
Nan,Nan
43.080073162800545,-87.91526803738209
43.037772700000005,-87.91274971398514
43.06764557142857,-87.98678828571428
43.07449654650877,-87.97983471174587
43.0615237,-87.9004111
43.00056806071085,-87.92976136265823
43.08618365298644,-87.9657344211454
33.375974,-84.5432007
43.10325214854381,-88.01487129473583
43.08327523843228,-87.91503677060656
Nan,Nan
43.070642321082936,-87.93230706275047
Nan,Nan
43.0201986122449,-87.92953638775509
43.154666533567465,-87.96290895744902
43.00487597959184,-87.9373961632653
43.023301,-87.924107
42.98438261247001,-88.0274229061014
Nan,Nan
43.01660450023646,-87.91981316898948
43.10565440131426,-87.93649634587204
42.97972319288622,-87.93152363931087
43.1227145,-88.041094
43.13225818850915,-88.00772534961544
43.13416525113134,-87.9988361176596
43.171846695926455,-88.00594135338694
43.07377594602073,-87.90759844293788
43.0379453,-87.9205159
43.0571923569784,-87.97277901567678
42.97794724095518,-87.92912647628157
43.02196958561586,-87.95298616644823
43.08459526318604,-87.91595742439435
43.14040281652489,-88.05427805259889
43.08968259335898,-87.94505626130797
26.673956,-80.128403
43.071125623990234,-87.97872361550742
43.07763811634539,-87.95858690911986
43.041571,-87.9491811430047
43.08438747345838,-87.99005561235737
43.05418880350377,-87.95092487241298
43.14344814304926,-87.9570704365097
42.989163517125014,-87.92138523928487
43.00021901037159,-87.92257831155614
43.05174210204082,-87.94029863265307
43.07436304184703,-87.99295360605079
43.112183301474325,-88.00980529639097
43.0999645,-87.9724989491838
43.082206,-87.919698
43.01973396103896,-87.93820477922078
43.0379453,-87.9205159
43.06219077422174,-87.90275346145387
42.99970316666666,-87.896626
43.14864415291759,-88.00654934200699
43.0528986,-87.9147234
43.083649884300314,-87.9187044840967
43.04793155103755,-87.94161410340114
42.99876522032878,-87.92018338578744
43.110151650000006,-87.93336259072815
43.000897400695784,-87.9177779444688
43.09424784607703,-87.94804522148036
42.98089631229133,-88.02330023103484
43.11483442206271,-87.93720037473207
43.032474,-87.9078762
43.06341334387801,-87.94117896333238
43.11683546327648,-87.98850447378165
43.11534506241818,-87.99117959545667
43.0999068,-87.9580187
43.0676068,-87.9109281
43.0772106,-87.95936516618107
43.12015050062042,-87.9911835213074
43.03708158828091,-87.94509306749178
43.14171969091844,-87.959427
43.05590240039585,-87.96376126664612
43.03283975494329,-87.9602958030632
43.090885568913144,-87.96977791890906
43.105073,-88.013757
43.08074978651306,-87.94855813700562
43.01786043434343,-87.935653
43.1332919980252,-88.0253508214991
43.08851067931891,-87.91831890738702
43.147562500166075,-87.96437540182163
43.184081,-88.03319512630414
43.095357939393935,-87.98295607070708
Nan,Nan
42.964489118485645,-87.92928778571749
43.0058970089715,-87.92845722197093
43.161369,-88.029458
43.006577,-87.92985
43.074710544246734,-87.97468550742397
43.13732922275665,-87.96198923091814
43.10687630612245,-87.9591088367347
42.932852391283035,-87.91961488389033
43.06347388919439,-87.93496397945547
43.11924901688014,-87.98519431576172
43.0198141,-87.93264059757371
43.09203383475098,-87.93999237153423
43.161369,-88.029458
43.1322279678637,-88.01259636298118
42.985349984022015,-87.97656579034953
43.08451308053823,-87.96094887838923
42.99117484481298,-87.92883756500909
43.134027361450045,-87.97857571654153
43.0752331,-87.9422236
Nan,Nan
43.0999872002638,-87.95055154860806
43.065290563596186,-87.96987774146282
43.01695502576951,-87.93210083386462
43.06495344127594,-87.98513756229065
42.9897536,-87.9452266929583
43.069485918688194,-87.90044546511558
Nan,Nan
43.06275812243851,-87.96449879795937
43.07055440802636,-87.88803215470925
43.071906,-87.930726
43.07361978672234,-87.96199680852322
43.10034640862013,-88.00206902180992
43.0967049409198,-87.97351559004657
43.1155647,-88.0095577
Nan,Nan
43.121683802837325,-88.01655316730525
43.09930948979592,-87.98190575510203
42.989985700000005,-87.95041341947692
43.085375322165525,-87.93725615481195
43.01560625056777,-87.95527548756169
43.01198166666667,-87.9331693030303
43.02226306011293,-87.943512
43.10860749063936,-87.95906429493976
43.116758799580765,-88.02601543181542
42.99675063427303,-87.92384873969482
43.045672,-87.92462345018899
43.08821571689703,-87.94840855158232
42.980901,-88.006566
43.106982,-88.016184
43.01975838930401,-87.95269092329872
43.107604493450786,-88.00779613849856
Nan,Nan
Nan,Nan
43.07023492208141,-87.96107588820283
43.1055957,-88.0174292
43.00324041176471,-87.918894
43.11442399813409,-87.98728863205483
43.06764557142857,-87.98678828571428
43.11920868701995,-87.96494736597222
Nan,Nan
43.0230149,-87.9338435
43.03525745,-87.9080904937326
Nan,Nan
43.11336716796562,-88.04127526792792
26.673956,-80.128403
43.03650896665213,-87.90441543045054
23.0748246,-82.4409083
43.11700578439004,-88.01141943698478
Nan,Nan
43.0548847,-87.8897789
43.06314379528351,-87.92280811828417
43.0906494,-88.0088851
43.09010860076966,-87.94210601408872
43.07659039203039,-87.93224511459889
Nan,Nan
43.14847187618943,-87.98248563420617
43.094588726643245,-88.02267560329737
43.07121506599055,-87.90362628335636
Nan,Nan
